episode,score,average score,best score,epsilon,steps
4203,13.41151707,44.45047029,68.36130096,0.769137,230894
4204,41.85746825,44.67180909,68.36130096,0.769086,230945
4205,8.563760002,44.45898473,68.36130096,0.769075,230956
4206,18.96463765,44.13380129,68.36130096,0.769052,230979
4207,76.05401638,44.05334742,68.36130096,0.768959,231072
4208,33.12970315,44.02342084,68.36130096,0.768918,231113
4209,40.1134924,43.60779348,68.36130096,0.768868,231163
4210,24.81048698,43.22244327,68.36130096,0.768838,231193
4211,64.00265925,43.25028016,68.36130096,0.76876,231271
4212,23.37847878,42.76980131,68.36130096,0.768731,231300
4213,95.40752247,42.82110757,68.36130096,0.768615,231416
4214,69.42627123,43.31609825,68.36130096,0.76853,231501
4215,42.12859128,43.50591042,68.36130096,0.768479,231552
4216,62.83636824,44.00100148,68.36130096,0.768403,231628
4217,7.684085733,43.81126493,68.36130096,0.768393,231638
4218,11.64738862,43.57077056,68.36130096,0.768378,231653
4219,20.2122291,43.07962275,68.36130096,0.768354,231677
4220,25.48666988,43.02412058,68.36130096,0.768322,231709
4221,220.8511483,45.10746979,68.36130096,0.768054,231977
4222,8.402989592,45.06905898,68.36130096,0.768043,231988
4223,133.4307469,46.04104132,68.36130096,0.767882,232149
4224,34.1869043,45.49387393,68.36130096,0.767841,232190
4225,38.0906987,45.74213828,68.36130096,0.767795,232236
4226,55.88577009,46.11277646,68.36130096,0.76773,232301
4227,36.24967587,46.30759353,68.36130096,0.767685,232346
4228,28.29309828,45.89269287,68.36130096,0.767651,232380
4229,78.34810454,46.25449687,68.36130096,0.767554,232477
4230,36.50837318,45.54559566,68.36130096,0.767509,232522
4231,28.87409977,45.08620912,68.36130096,0.767473,232558
4232,36.75933289,45.14395527,68.36130096,0.767428,232603
4233,18.07053049,45.12845152,68.36130096,0.767406,232625
4234,35.65310332,45.20810193,68.36130096,0.767363,232668
4235,27.43544837,45.0029642,68.36130096,0.76733,232701
4236,16.57391418,44.14644831,68.36130096,0.767309,232722
4237,44.33980434,44.38846584,68.36130096,0.767256,232775
4238,85.9092449,44.01692882,68.36130096,0.767155,232876
4239,59.78092514,44.41092561,68.36130096,0.767081,232950
4240,105.3790838,45.19679263,68.36130096,0.766954,233077
4241,15.45401796,45.09052372,68.36130096,0.766935,233096
4242,28.20923121,45.1522075,68.36130096,0.766901,233130
4243,84.31990225,44.82574216,68.36130096,0.766798,233233
4244,109.4983327,45.17076867,68.36130096,0.766666,233365
4245,20.00342599,45.29015027,68.36130096,0.766641,233390
4246,13.24463495,45.00469993,68.36130096,0.766624,233407
4247,10.69855962,44.93072635,68.36130096,0.76661,233421
4248,76.79020124,44.95154853,68.36130096,0.766516,233515
4249,39.83398693,44.14124462,68.36130096,0.766467,233564
4250,27.60854921,43.74047136,68.36130096,0.766433,233598
4251,37.89440402,44.00792556,68.36130096,0.766386,233645
4252,17.23532819,43.5497095,68.36130096,0.766365,233666
4253,8.977007994,42.84978033,68.36130096,0.766353,233678
4254,54.17992917,42.25886078,68.36130096,0.766288,233743
4255,15.11985876,42.18322138,68.36130096,0.766269,233762
4256,250.1880336,43.68516483,68.36130096,0.765969,234062
4257,47.68957779,44.00454121,68.36130096,0.765911,234120
4258,20.37731175,43.89561805,68.36130096,0.765885,234146
4259,110.5848028,44.10170551,68.36130096,0.765752,234279
4260,80.96585181,44.63281639,68.36130096,0.765654,234377
4261,38.79457013,44.39572276,68.36130096,0.765608,234423
4262,19.78593764,44.49621565,68.36130096,0.765584,234447
4263,54.51206387,44.95374294,68.36130096,0.765518,234513
4264,11.43594208,44.46823191,68.36130096,0.765504,234527
4265,20.69500044,44.59873927,68.36130096,0.765478,234553
4266,61.55982831,45.11523937,68.36130096,0.765405,234626
4267,22.42398556,44.93522253,68.36130096,0.765378,234653
4268,77.31676523,45.50128516,68.36130096,0.765283,234748
4269,22.21408137,45.63777697,68.36130096,0.765255,234776
4270,46.05437617,45.81293977,68.36130096,0.7652,234831
4271,50.93418898,44.87990461,68.36130096,0.765137,234894
4272,27.8229865,45.00484999,68.36130096,0.765103,234928
4273,28.1547529,45.14620435,68.36130096,0.765069,234962
4274,30.44118275,45.29844165,68.36130096,0.765032,234999
4275,28.71746498,45.36386193,68.36130096,0.764997,235034
4276,47.69845579,45.42112896,68.36130096,0.764939,235092
4277,80.42766713,45.65621757,68.36130096,0.764845,235186
4278,14.67797391,45.63755611,68.36130096,0.764826,235205
4279,38.87502648,45.93812625,68.36130096,0.764779,235252
4280,137.0082719,47.16213536,68.36130096,0.764613,235418
4281,9.664823958,47.04866632,68.36130096,0.764601,235430
4282,175.9116868,48.1592774,68.36130096,0.764393,235638
4283,19.02197176,48.11225537,68.36130096,0.764369,235662
4284,34.40330323,48.17470353,68.36130096,0.764327,235704
4285,46.24125003,47.43645407,68.36130096,0.764271,235760
4286,56.49726186,47.58208674,68.36130096,0.764204,235827
4287,16.45615789,47.6626249,68.36130096,0.764183,235848
4288,39.34319625,47.62599746,68.36130096,0.764136,235895
4289,17.87410384,47.22731081,68.36130096,0.764114,235917
4290,28.78273437,47.36545297,68.36130096,0.764078,235953
4291,33.54922181,46.97842308,68.36130096,0.764037,235994
4292,13.73377905,46.96104519,68.36130096,0.764019,236012
4293,16.10586074,46.76478931,68.36130096,0.763999,236032
4294,217.9793088,48.83928716,68.36130096,0.76374,236291
4295,30.61212292,48.82943528,68.36130096,0.763703,236328
4296,45.31869995,48.06846032,68.36130096,0.763647,236384
4297,29.48351108,47.57413969,68.36130096,0.763612,236419
4298,29.77147798,47.66246268,68.36130096,0.763577,236454
4299,15.74590567,47.66764008,68.36130096,0.763557,236474
4300,24.50078064,47.27500235,68.36130096,0.763527,236504
4301,72.56344973,47.86476189,68.36130096,0.763439,236592
4302,20.03606106,47.30158483,68.36130096,0.763413,236618
4303,192.0128821,49.08759848,68.36130096,0.763183,236848
4304,9.503591191,48.76405971,68.36130096,0.763171,236860
4305,93.60318414,49.61445395,68.36130096,0.763058,236973
4306,6.361383221,49.48842141,68.36130096,0.76305,236981
4307,19.11357867,48.91901703,68.36130096,0.763027,237004
4308,61.5589648,49.20330964,68.36130096,0.762952,237079
4309,15.11812768,48.953356,68.36130096,0.762933,237098
4310,14.80777482,48.85332888,68.36130096,0.762915,237116
4311,35.95018317,48.57280411,68.36130096,0.76287,237161
4312,23.80040816,48.57702341,68.36130096,0.762841,237190
4313,37.65878067,47.99953599,68.36130096,0.762795,237236
4314,29.72952075,47.60256849,68.36130096,0.762759,237272
4315,26.4694516,47.44597709,68.36130096,0.762726,237305
4316,56.9077058,47.38669046,68.36130096,0.762656,237375
4317,177.0752423,49.08060203,68.36130096,0.762442,237589
4318,50.91834743,49.47331162,68.36130096,0.76238,237651
4319,46.2217859,49.73340719,68.36130096,0.762325,237706
4320,36.51774951,49.84371798,68.36130096,0.762279,237752
4321,29.94390926,47.93464559,68.36130096,0.762242,237789
4322,36.68083815,48.21742408,68.36130096,0.762198,237833
4323,18.22233586,47.06533997,68.36130096,0.762176,237855
4324,18.52271611,46.90869809,68.36130096,0.762154,237877
4325,81.95131901,47.34730429,68.36130096,0.762054,237977
4326,96.39070764,47.75235366,68.36130096,0.761936,238095
4327,42.94782324,47.81933514,68.36130096,0.761884,238147
4328,41.7497057,47.95390121,68.36130096,0.761833,238198
4329,42.22640476,47.59268421,68.36130096,0.76178,238251
4330,12.44065654,47.35200705,68.36130096,0.761764,238267
4331,14.04325909,47.20369864,68.36130096,0.761747,238284
4332,26.83372019,47.10444251,68.36130096,0.761713,238318
4333,88.80903475,47.81182756,68.36130096,0.761605,238426
4334,109.6666579,48.5519631,68.36130096,0.761474,238557
4335,25.00815669,48.52769019,68.36130096,0.761444,238587
4336,58.91610287,48.95111207,68.36130096,0.761371,238660
4337,41.00996995,48.91781373,68.36130096,0.761321,238710
4338,195.5485092,50.01420637,68.36130096,0.761084,238947
4339,60.61716426,50.02256876,68.36130096,0.761011,239020
4340,75.25000798,49.72127801,68.36130096,0.760919,239112
4341,33.7774296,49.90451212,68.36130096,0.760877,239154
4342,51.89304478,50.14135026,68.36130096,0.760816,239215
4343,39.79060896,49.69605732,68.36130096,0.760768,239263
4344,16.91396908,48.77021369,68.36130096,0.760746,239285
4345,22.53289129,48.79550834,68.36130096,0.760719,239312
4346,54.44249911,49.20748698,68.36130096,0.760654,239377
4347,39.79390767,49.49844046,68.36130096,0.760606,239425
4348,121.5228488,49.94576694,68.36130096,0.760462,239569
4349,11.01567428,49.65758381,68.36130096,0.760448,239583
4350,124.3102205,50.62460052,68.36130096,0.760297,239734
4351,19.77191563,50.44337564,68.36130096,0.760273,239758
4352,206.7192505,52.33821486,68.36130096,0.760026,240005
4353,156.8464925,53.81690971,68.36130096,0.759839,240192
4354,16.72794032,53.44238982,68.36130096,0.759819,240212
4355,47.35877457,53.76477898,68.36130096,0.75976,240271
4356,38.8528067,51.65142671,68.36130096,0.759712,240319
4357,21.33911126,51.38792204,68.36130096,0.759686,240345
4358,39.81132193,51.58226215,68.36130096,0.759637,240394
4359,15.94410624,50.63585518,68.36130096,0.759618,240413
4360,13.09923811,49.95718904,68.36130096,0.759602,240429
4361,81.10336909,50.38027703,68.36130096,0.759505,240526
4362,18.20412918,50.36445895,68.36130096,0.759483,240548
4363,35.48817611,50.17422007,68.36130096,0.759439,240592
4364,42.03219789,50.48018263,68.36130096,0.759389,240642
4365,49.72079882,50.77044061,68.36130096,0.759329,240702
4366,14.73439344,50.30218626,68.36130096,0.75931,240721
4367,63.18069245,50.70975333,68.36130096,0.759234,240797
4368,78.03465347,50.71693222,68.36130096,0.759139,240892
4369,72.4645095,51.2194365,68.36130096,0.75905,240981
4370,50.81355669,51.2670283,68.36130096,0.758989,241042
4371,32.3443425,51.08112984,68.36130096,0.758949,241082
4372,26.44051067,51.06730508,68.36130096,0.758917,241114
4373,75.84642224,51.54422177,68.36130096,0.758827,241204
4374,10.06064053,51.34041635,68.36130096,0.758814,241217
4375,60.38167098,51.65705841,68.36130096,0.758742,241289
4376,21.44951932,51.39456905,68.36130096,0.758716,241315
4377,12.46049243,50.7148973,68.36130096,0.758701,241330
4378,17.06699578,50.73878752,68.36130096,0.75868,241351
4379,76.10210567,51.11105831,68.36130096,0.758586,241445
4380,83.7957526,50.57893312,68.36130096,0.758486,241545
4381,24.05834609,50.72286834,68.36130096,0.758457,241574
4382,25.5647933,49.2193994,68.36130096,0.758425,241606
4383,16.46749703,49.19385466,68.36130096,0.758405,241626
4384,84.01681972,49.68998982,68.36130096,0.758306,241725
4385,34.0118216,49.56769554,68.36130096,0.758266,241765
4386,14.75015649,49.15022448,68.36130096,0.758247,241784
4387,14.54759844,49.13113889,68.36130096,0.758229,241802
4388,26.02169755,48.9979239,68.36130096,0.758196,241835
4389,15.13947396,48.9705776,68.36130096,0.758177,241854
4390,13.17861293,48.81453639,68.36130096,0.75816,241871
4391,31.23211549,48.79136532,68.36130096,0.758122,241909
4392,22.75500355,48.88157757,68.36130096,0.758094,241937
4393,25.20886334,48.9726076,68.36130096,0.758063,241968
4394,29.51672243,47.08798173,68.36130096,0.758027,242004
4395,18.5870904,46.96773141,68.36130096,0.758004,242027
4396,104.2059078,47.55660349,68.36130096,0.757878,242153
4397,16.73409035,47.42910928,68.36130096,0.757857,242174
4398,23.27528489,47.36414735,68.36130096,0.757828,242203
4399,59.90641071,47.8057524,68.36130096,0.757756,242275
4400,56.06241132,48.1213687,68.36130096,0.757689,242342
4401,133.0533641,48.72626785,68.36130096,0.75753,242501
4402,22.63122315,48.75221947,68.36130096,0.757501,242530
4403,14.38383437,46.97592899,68.36130096,0.757483,242548
4404,50.68778582,47.38777094,68.36130096,0.757423,242608
4405,23.72459682,46.68898506,68.36130096,0.757394,242637
4406,13.2574947,46.75794618,68.36130096,0.757377,242654
4407,16.48207418,46.73163113,68.36130096,0.757356,242675
4408,27.8149066,46.39419055,68.36130096,0.757322,242709
4409,18.6384412,46.42939369,68.36130096,0.757299,242732
4410,106.5370449,47.34668639,68.36130096,0.757167,242864
4411,18.43221157,47.17150667,68.36130096,0.757144,242887
4412,49.55291806,47.42903177,68.36130096,0.757083,242948
4413,43.35221927,47.48596616,68.36130096,0.757031,243000
4414,19.94412332,47.38811218,68.36130096,0.757005,243026
4415,11.68141609,47.24023183,68.36130096,0.75699,243041
4416,55.96060702,47.23076084,68.36130096,0.756923,243108
4417,56.58372975,46.02584572,68.36130096,0.756853,243178
4418,70.11472664,46.21780951,68.36130096,0.756768,243263
4419,6.871452782,45.82430618,68.36130096,0.756759,243272
4420,100.6811155,46.46593984,68.36130096,0.756636,243395
4421,24.47642626,46.41126501,68.36130096,0.756607,243424
4422,16.04604421,46.20491707,68.36130096,0.756587,243444
4423,28.97824656,46.31247617,68.36130096,0.756551,243480
4424,84.42264379,46.97147545,68.36130096,0.756451,243580
4425,40.27457645,46.55470803,68.36130096,0.756403,243628
4426,12.81216812,45.71892263,68.36130096,0.756387,243644
4427,7.499972482,45.36444412,68.36130096,0.756377,243654
4428,76.28165245,45.70976359,68.36130096,0.756283,243748
4429,56.19065258,45.84940607,68.36130096,0.756215,243816
4430,46.14508653,46.18645037,68.36130096,0.75616,243871
4431,20.3178509,46.24919629,68.36130096,0.756135,243896
4432,7.867878616,46.05953787,68.36130096,0.756125,243906
4433,73.9374544,45.91082207,68.36130096,0.756035,243996
4434,45.93720032,45.27352749,68.36130096,0.755979,244052
4435,40.81309392,45.43157686,68.36130096,0.75593,244101
4436,57.65536541,45.41896949,68.36130096,0.755862,244169
4437,62.40940419,45.63296383,68.36130096,0.755786,244245
4438,21.57126737,43.89319141,68.36130096,0.755759,244272
4439,14.01308255,43.4271506,68.36130096,0.755742,244289
4440,34.77266367,43.02237715,68.36130096,0.755701,244330
4441,26.18995199,42.94650238,68.36130096,0.75567,244361
4442,8.777903841,42.51535097,68.36130096,0.755659,244372
4443,34.91734657,42.46661834,68.36130096,0.755616,244415
4444,16.27633436,42.460242,68.36130096,0.755596,244435
4445,21.07738227,42.44568691,68.36130096,0.75557,244461
4446,155.3816142,43.45507806,68.36130096,0.755386,244645
4447,42.68687948,43.48400777,68.36130096,0.755336,244695
4448,134.0749365,43.60952865,68.36130096,0.755174,244857
4449,62.35391793,44.12291109,68.36130096,0.7551,244931
4450,48.91114366,43.36892032,68.36130096,0.75504,244991
4451,14.09030061,43.31210417,68.36130096,0.755022,245009
4452,40.82923632,41.65320403,68.36130096,0.754971,245060
4453,79.75094326,40.88224854,68.36130096,0.754875,245156
4454,81.69521489,41.53192128,68.36130096,0.754776,245255
4455,32.04914803,41.37882502,68.36130096,0.754737,245294
4456,7.572731028,41.06602426,68.36130096,0.754727,245304
4457,48.94915948,41.34212474,68.36130096,0.754667,245364
4458,22.90978507,41.17310937,68.36130096,0.754639,245392
4459,66.059771,41.67426602,68.36130096,0.75456,245471
4460,19.73166656,41.7405903,68.36130096,0.754535,245496
4461,43.97662217,41.36932284,68.36130096,0.75448,245551
4462,89.06733004,42.07795484,68.36130096,0.754372,245659
4463,89.11630173,42.6142361,68.36130096,0.754264,245767
4464,49.15831004,42.68549722,68.36130096,0.754203,245828
4465,33.61439078,42.52443314,68.36130096,0.754162,245869
4466,39.86508718,42.77574008,68.36130096,0.754114,245917
4467,54.34003181,42.68733347,68.36130096,0.754048,245983
4468,50.6741084,42.41372802,68.36130096,0.753986,246045
4469,48.46953393,42.17377827,68.36130096,0.753928,246103
4470,29.37551291,41.95939783,68.36130096,0.753893,246138
4471,34.93525205,41.98530692,68.36130096,0.753851,246180
4472,16.67544098,41.88765623,68.36130096,0.75383,246201
4473,11.66114942,41.2458035,68.36130096,0.753815,246216
4474,44.8989065,41.59418616,68.36130096,0.753759,246272
4475,10.07901431,41.09115959,68.36130096,0.753746,246285
4476,31.2141626,41.18880602,68.36130096,0.753707,246324
4477,50.53270675,41.56952817,68.36130096,0.753646,246385
4478,47.83180082,41.87717622,68.36130096,0.753588,246443
4479,44.54390265,41.56159419,68.36130096,0.753534,246497
4480,52.45472328,41.24818389,68.36130096,0.75347,246561
4481,84.21754794,41.84977591,68.36130096,0.753368,246663
4482,69.7779637,42.29190762,68.36130096,0.753283,246748
4483,35.89076545,42.4861403,68.36130096,0.753241,246790
4484,53.27170453,42.17868915,68.36130096,0.753178,246853
4485,11.02616553,41.94883259,68.36130096,0.753164,246867
4486,25.07395023,42.05207053,68.36130096,0.753133,246898
4487,69.48512468,42.60144579,68.36130096,0.753051,246980
4488,39.61106947,42.73733951,68.36130096,0.753003,247028
4489,33.90467949,42.92499156,68.36130096,0.75296,247071
4490,84.41449064,43.63735034,68.36130096,0.752857,247174
4491,11.73945365,43.44242372,68.36130096,0.752842,247189
4492,22.06039817,43.43547767,68.36130096,0.752815,247216
4493,26.00629864,43.44345202,68.36130096,0.752782,247249
4494,15.31465239,43.30143132,68.36130096,0.752762,247269
4495,36.87081168,43.48426853,68.36130096,0.752717,247314
4496,39.08798303,42.83308929,68.36130096,0.752669,247362
4497,15.9490504,42.82523889,68.36130096,0.752649,247382
4498,24.96257239,42.84211176,68.36130096,0.752617,247414
4499,61.13914588,42.85443911,68.36130096,0.752541,247490
4500,12.50879289,42.41890293,68.36130096,0.752525,247506
